CustomerId,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,NumOfProducts,Credit_Card_Status,Engagement_Status,Product_Depth_Segment,Customer_Risk_Segment,Retention_Priority_Segment,Relationship_Strength_Index,Relationship_Strength_Tier,Retention_Strength_Score,Retention_Strength_Tier,Churn_Status
15575883,France,Male,34,2,137390.11,9677.0,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15665158,Spain,Male,27,1,137275.36,115733.16,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15720463,France,Male,30,2,137262.71,62905.29,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15690526,Germany,Male,31,2,137260.45,55387.28,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15638487,Germany,Male,38,2,136858.42,189143.94,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15722765,Spain,Female,57,0,136820.99,108528.74,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15777067,France,Male,64,2,136770.67,43678.06,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15795527,Spain,Male,43,2,136487.86,82815.93,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15754578,France,Female,35,0,135984.15,186778.89,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15769346,France,Female,36,1,134997.49,44688.08,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15686588,France,Female,28,2,134571.5,118313.38,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15637947,Spain,Male,32,1,134446.04,111241.37,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15797627,Spain,Male,54,0,134249.7,13404.4,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15795540,France,Female,36,2,134208.22,177670.57,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15752578,France,Female,37,2,133968.96,148689.65,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15590177,France,Female,44,1,133866.22,139049.24,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15686780,Spain,Female,55,1,133676.65,17095.49,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15610156,France,Male,40,2,133463.1,93165.34,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15769948,Germany,Male,35,0,133377.8,64050.19,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15578835,Spain,Female,50,1,133204.91,8270.06,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15652169,France,Male,35,2,133161.95,122254.86,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15714006,France,Female,35,2,133111.73,79957.95,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15671934,Germany,Male,39,2,132906.88,149384.43,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15757521,France,Male,35,2,132164.26,164815.59,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15691624,France,Male,33,2,132150.26,23067.97,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15656417,France,Female,39,1,132077.48,192255.15,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15591135,France,Male,37,2,132057.92,34743.98,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15717898,Spain,Male,32,2,131945.94,159737.56,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15605134,France,Female,34,0,131244.65,183229.02,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15772216,France,Female,67,1,130652.52,22762.23,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15720968,Germany,Male,27,2,130274.26,147533.09,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15632521,Germany,Male,45,0,130170.82,150856.38,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15793042,France,Male,39,2,129669.32,82774.07,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15648067,France,Male,39,1,129299.28,73107.6,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15745307,Spain,Female,48,2,129120.64,26475.79,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15669994,Germany,Female,31,1,128663.81,125083.29,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15639882,France,Male,30,2,128262.72,50771.16,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15806081,Germany,Female,48,2,127924.25,32202.61,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15669342,Germany,Male,35,2,127862.93,139083.7,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15707918,Germany,Female,36,0,127675.39,74260.16,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15635078,Spain,Male,45,0,124693.48,187194.15,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15731890,France,Male,41,1,123971.16,172814.99,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15623357,Germany,Male,24,2,120596.93,180490.53,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15681316,France,Female,41,0,120549.29,175722.31,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15689201,France,Female,49,1,120108.56,183421.76,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15704629,France,Female,32,1,116409.55,152790.92,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15724200,France,Male,38,1,115341.55,173632.92,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15694805,Spain,Male,35,1,115024.5,169665.79,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15766741,France,Male,36,2,114628.4,168290.06,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15764314,Germany,Male,36,2,113877.23,174921.91,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15593014,France,Male,33,1,112833.35,175178.56,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15734461,Germany,Male,31,2,112708.2,186370.3,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15583668,France,Female,42,2,109471.79,175161.05,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15607330,Spain,Male,42,0,109121.71,167873.49,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15572356,Spain,Male,73,1,108555.07,167969.15,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15612087,France,Male,45,2,106376.85,158264.62,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15706729,France,Male,38,0,105271.56,179833.45,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15648225,Spain,Female,38,1,103895.31,159649.44,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15771873,Germany,Female,37,2,103769.22,194099.12,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15797919,Spain,Male,37,2,103195.2,178268.36,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15772573,Spain,Male,55,2,103176.62,163516.16,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15568876,France,Female,34,1,102723.35,180844.81,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15595917,France,Female,35,1,102097.33,168285.85,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15628205,Germany,Female,34,1,101736.66,195651.66,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15666916,France,Male,43,6,99610.92,187296.78,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15793854,France,Male,42,2,99095.73,17512.53,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15684440,Germany,Male,32,2,98986.28,55867.38,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15796231,France,Female,18,1,98894.39,9596.4,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15775809,Germany,Female,26,6,98723.67,151146.67,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15604355,France,Male,39,1,97700.02,30709.03,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15620505,Spain,Female,24,0,97378.54,71405.17,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15814236,Spain,Female,38,1,96939.06,102606.92,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15666173,Germany,Female,32,1,96408.98,138191.81,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15622454,Spain,Male,28,0,96020.86,57992.49,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15806913,France,Female,54,2,95507.12,63213.31,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15631639,France,Female,40,6,95452.89,179964.55,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15611544,Germany,Male,36,7,95448.32,189085.07,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15606849,France,Female,27,1,94920.71,40339.9,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15593959,France,Male,28,1,93577.3,51670.82,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15687913,Germany,Female,34,7,93244.42,199805.63,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15813144,France,Female,26,7,92606.86,192709.69,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15778304,Germany,Male,24,0,92398.08,18897.29,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15727944,Germany,Female,48,1,92072.68,133992.36,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15792176,Spain,Female,40,0,92053.44,143681.83,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15679429,France,Male,32,0,91956.49,59961.81,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15766047,France,Female,41,2,91621.69,71139.31,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15756148,Spain,Male,45,2,91549.78,47139.44,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15792646,Spain,Female,64,1,91216.0,41800.18,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15759317,Germany,Female,27,2,90971.85,131662.47,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15703177,France,Female,35,2,90865.8,86764.46,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15672516,Germany,Male,51,7,90373.28,179861.79,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15668504,France,Male,36,2,89800.14,105922.69,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15599195,Germany,Male,32,1,88938.62,10054.53,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15779809,France,Male,44,8,87471.63,188593.98,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15760662,Germany,Female,29,2,87212.8,994.86,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15805062,Spain,Male,38,1,87202.38,77866.91,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15614962,Spain,Female,50,2,87116.71,104382.11,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15588587,France,Female,36,1,86837.95,105280.55,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15667190,Spain,Female,21,1,85818.18,133102.3,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15706552,France,Male,36,7,85311.7,156731.91,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15791342,Spain,Male,31,1,84560.04,137784.25,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15682955,France,Female,32,2,84378.9,75396.43,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15683562,France,Male,35,6,84026.86,164255.69,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15652674,France,Male,20,0,83459.86,146752.67,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15581479,France,Male,30,1,83181.29,138176.78,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15720706,Spain,Female,39,2,82766.43,122925.44,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15707144,Germany,Male,25,6,82506.72,167705.07,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15593365,Spain,Male,39,2,81273.13,18719.67,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15622171,France,Male,30,8,80964.57,174738.2,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15715003,Spain,Female,49,2,80816.45,20018.79,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15806964,France,Male,45,0,80793.58,27474.81,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15729956,Spain,Female,26,1,80780.16,19225.85,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15723216,Germany,Male,33,2,80002.33,104079.62,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15694717,Germany,Male,37,2,79731.91,57558.95,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15690456,Germany,Female,32,7,79523.13,157648.12,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15607993,France,Female,52,2,79468.96,84606.03,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15682533,France,Female,39,7,79259.99,186910.74,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15804064,France,Female,35,2,79126.17,126997.53,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15700601,France,Male,34,1,78829.53,12148.2,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15790254,Spain,Male,50,1,78737.61,13018.96,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15674583,France,Male,25,0,78396.08,8316.19,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15603328,France,Male,27,1,77805.66,2101.89,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15578783,Germany,Male,35,0,76989.97,17242.79,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15773779,Spain,Female,46,2,76597.79,54453.72,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15749265,Germany,Male,42,1,75681.52,57098.0,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15715297,Germany,Female,40,2,75470.23,52894.01,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15631222,France,Female,39,2,75339.64,70665.16,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15749130,Germany,Male,27,1,74298.43,52581.96,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15682914,France,Male,34,2,72079.71,115767.93,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15811261,Spain,Male,42,0,70105.87,120830.73,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15756299,France,Female,64,2,69311.16,59237.72,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15585928,Germany,Female,31,2,68927.57,25445.0,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15762455,Spain,Male,33,6,66220.17,170819.01,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15681402,Germany,Female,61,1,66101.89,143981.27,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15694272,France,Male,30,1,64097.75,77783.35,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15613656,France,Male,58,1,63492.94,83172.19,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15594917,France,Female,34,1,63095.01,40645.81,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15574795,France,Female,38,2,63093.01,47089.72,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15813034,Spain,Male,38,2,62276.99,59280.79,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15768945,France,Male,27,1,62092.9,105887.04,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15791743,France,Male,32,1,59271.82,46019.43,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15763980,Germany,Male,30,1,58668.02,78670.52,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15599433,Germany,Male,35,8,58641.43,198674.08,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15705313,France,Female,33,2,58036.33,83335.78,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15798605,Germany,Male,26,1,57422.62,79189.4,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15585106,Germany,Female,38,8,57068.43,188974.81,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,Critical Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15647572,Spain,Male,34,0,54980.81,136909.88,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15813645,France,Female,36,0,53369.13,103934.12,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15579526,France,Male,42,1,50194.59,23399.58,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15767064,Spain,Female,36,1,44054.84,73329.08,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15618647,France,Male,29,1,43504.42,119327.75,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15752622,France,Female,32,7,38550.06,179230.23,1,No Credit Card,Active Member,Single Product,At-Risk Premium,High Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15741416,France,Male,42,2,16893.59,77502.56,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15717426,France,Male,36,7,0.0,40812.9,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15642004,France,Male,25,1,0.0,16459.37,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15794413,France,Male,32,0,0.0,878.87,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15808473,France,Male,72,1,0.0,111981.19,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15765297,Spain,Male,41,0,0.0,34283.23,2,No Credit Card,Active Member,Optimal Product Depth,Sticky Active Customer,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
15677538,France,Male,38,7,0.0,108469.2,1,Has Credit Card,Active Member,Single Product,Standard Monitoring,Low Priority,65,Moderate Relationship,66.0,Moderate Retention,Retained
