CustomerId,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,NumOfProducts,Credit_Card_Status,Engagement_Status,Product_Depth_Segment,Customer_Risk_Segment,Relationship_Strength_Index,Churn_Status
15655360,Germany,Female,72,5,148666.99,2605.65,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15759874,France,Male,44,3,148595.55,74838.64,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15663441,Germany,Female,40,4,148571.07,189826.96,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15686835,Germany,Female,57,9,148384.64,155047.11,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15657342,Germany,Male,28,4,147972.19,60708.72,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15730287,France,Male,41,8,147726.98,172749.4,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,50,Churned
15750602,France,Male,29,5,147092.65,10928.3,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15743532,Germany,Male,27,5,147004.34,64381.33,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15698791,France,Male,45,3,146758.24,48466.89,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15739847,Germany,Male,38,5,146756.68,78268.61,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15614168,Germany,Female,50,4,146710.76,16528.4,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15687171,Spain,Male,34,5,146679.77,102179.86,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15779947,Spain,Female,28,6,146098.43,100615.14,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,50,Churned
15787693,Spain,Male,38,3,145874.35,56311.39,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15654230,Germany,Male,31,5,145537.21,132404.64,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15729832,France,Male,29,3,145512.84,20207.02,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15765952,France,Male,29,4,145471.37,188382.77,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15743245,France,Male,42,3,145155.37,72169.95,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15640521,Germany,Male,33,3,144962.74,58844.84,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15596870,Germany,Male,54,3,144768.94,93336.3,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15736601,France,Male,35,4,144428.87,134132.65,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15716164,France,Female,41,3,144260.5,172114.67,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15601594,France,Female,51,6,144237.91,157143.61,4,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,50,Churned
15589589,France,Male,34,5,144094.2,44510.26,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15703707,France,Male,44,10,143571.52,127444.14,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15692416,Spain,Female,52,8,143542.36,141959.11,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,50,Churned
15566253,Germany,Male,44,9,143391.07,146891.07,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15775293,France,Male,34,3,143292.95,66526.01,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15591724,France,Female,44,5,143244.97,98661.27,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15614934,Germany,Female,37,4,142711.81,35625.41,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15692463,Spain,Female,28,3,142253.65,45042.56,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15797900,France,Male,56,9,142147.32,39488.04,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15664270,Germany,Male,45,6,142084.04,188305.85,4,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,50,Churned
15759038,France,Female,41,3,141806.46,102921.17,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15639590,France,Female,30,3,141581.08,156249.06,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15759991,Spain,Male,36,4,141573.55,82158.14,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15701176,France,Male,26,5,141462.13,440.2,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15578045,Spain,Female,49,9,141434.04,173779.25,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15661936,France,Male,40,3,141004.46,105028.46,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15723721,France,Male,30,4,140916.81,157711.18,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15575002,France,Male,29,4,140720.93,36221.18,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15637118,France,Male,33,4,140700.61,103557.93,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15693468,Spain,Female,39,9,140553.46,12440.44,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15679410,France,Female,62,4,140549.4,30990.16,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15806049,Germany,Female,49,5,140510.89,141914.94,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15744041,France,Female,26,3,140356.7,117144.15,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15611029,Germany,Female,33,4,140002.35,123613.81,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15770548,Germany,Female,28,3,139986.65,136846.75,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15633108,France,Male,26,4,139848.17,164696.27,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15675842,Spain,Male,26,4,139584.57,36308.93,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15668444,Spain,Female,44,3,139432.37,62222.81,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15812482,France,Male,27,3,139301.68,99843.98,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15761986,Spain,Female,32,3,138901.61,75685.97,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15621116,Germany,Male,33,5,138664.24,29076.27,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15691625,Germany,Female,41,3,138306.34,106761.47,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15582033,Germany,Male,44,3,138076.47,15523.09,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15582797,Spain,Male,35,4,137948.51,113639.64,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15566563,France,Female,30,4,137851.31,5008.23,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15609998,Germany,Female,59,5,137648.41,142977.05,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15797329,France,Male,43,4,137638.69,130442.08,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15654238,France,Female,40,5,137494.28,81753.92,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15777054,Germany,Male,42,3,137479.13,25669.1,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15591169,Germany,Female,49,4,137455.99,184178.29,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15806983,France,Male,44,3,137148.68,92381.01,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15690829,Germany,Male,49,3,137115.16,146516.86,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15773972,France,Male,50,4,137104.47,127166.49,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15608344,Germany,Female,29,7,137059.05,102975.72,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,50,Churned
15647333,France,Male,27,4,137003.68,21254.06,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15677785,Spain,Male,32,5,136963.12,133814.28,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15759066,France,Female,44,5,136836.49,192359.9,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15665180,France,Female,31,3,136789.14,59346.4,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15676242,Spain,Male,31,3,136556.44,82152.83,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15658889,France,Male,22,4,136444.25,51980.25,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15672945,France,Female,37,5,136425.18,81102.81,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15585192,Spain,Male,39,10,136258.06,89199.51,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15657449,Germany,Male,25,3,136202.78,176743.51,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15598070,France,Female,33,4,135946.26,63170.0,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15769064,Germany,Male,39,3,135309.36,31728.86,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15640078,Germany,Female,39,5,135134.99,173683.0,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15747867,France,Male,24,9,135125.28,89801.9,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15801395,France,Female,33,10,135120.72,195204.99,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15577274,Germany,Female,43,3,134985.66,6101.41,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15693864,Germany,Female,49,5,134956.02,93953.84,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15735878,Germany,Female,47,10,134381.52,26812.89,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15708228,Germany,Male,30,3,134366.42,68343.53,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15656333,France,Female,33,3,134348.57,63163.99,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15662152,France,Female,38,9,134105.01,57850.1,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15583212,France,Female,43,5,134022.06,194764.83,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15632826,France,Male,38,3,134006.77,89578.32,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15733888,Spain,Female,36,3,133686.52,190958.48,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15786617,Germany,Male,34,3,133658.24,70209.83,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15752342,Germany,Female,54,6,133656.91,145071.33,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,50,Churned
15629750,France,Male,35,5,133087.76,64771.61,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15703614,Spain,Male,48,5,132876.23,79259.77,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15697249,Germany,Female,25,3,132837.7,131647.31,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15644453,Germany,Female,41,4,132670.53,156476.36,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15788776,Germany,Male,49,6,132623.76,36292.94,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,50,Churned
15570141,France,Female,34,3,132352.69,80320.3,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15716449,Spain,Male,33,9,132168.28,98734.15,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15745827,France,Male,30,3,132005.77,142940.39,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15680706,Germany,Male,48,4,131834.8,166476.95,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15641480,France,Male,32,5,131354.25,125256.53,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15772383,France,Male,36,9,131307.11,83343.73,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15680587,France,Male,23,4,131254.81,20199.3,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15648455,Germany,Male,51,4,131156.76,29883.63,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15592412,Germany,Male,45,4,131038.14,74005.04,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15605461,Germany,Female,29,3,130830.22,61048.53,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15668775,France,Male,47,3,130747.1,143829.54,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15743067,Germany,Male,26,3,130483.95,122810.53,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15628319,France,Female,28,4,130142.79,38190.78,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15587562,France,Female,29,4,130114.39,164017.89,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15582335,France,Female,40,9,129860.37,17992.94,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15711309,Germany,Male,33,3,129834.67,193131.42,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15692750,Germany,Female,45,7,129818.39,9217.55,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,50,Churned
15686611,France,Male,30,10,129755.99,172749.65,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15645544,Germany,Female,30,5,129753.69,582.53,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15600724,Germany,Male,29,5,129750.68,109257.59,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15651533,Germany,Female,50,5,129293.74,177805.44,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15787161,Germany,Male,46,4,129269.27,163504.33,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15594928,Germany,Female,38,4,129055.13,157147.59,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15766172,France,Male,34,3,128743.55,134851.12,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15800515,France,Male,35,5,128653.59,127558.26,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15664639,France,Male,19,9,128514.84,175969.19,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15724154,Germany,Female,49,4,128504.76,126812.63,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15711287,Spain,Female,35,5,128415.45,142626.49,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15728012,Spain,Female,40,3,128398.38,168658.3,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15724321,Germany,Female,47,9,128298.74,149614.17,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15749519,France,Male,38,6,128289.7,9149.96,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,50,Churned
15692599,France,Male,34,5,128270.56,191092.62,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15689953,Spain,Male,43,10,128226.37,188486.94,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15659100,France,Male,33,9,128152.82,147822.81,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15649536,Germany,Male,38,4,128015.83,58440.43,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15732266,Germany,Male,53,5,127997.83,165378.66,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Churned
15660541,France,Male,34,5,127900.03,101737.8,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15630053,France,Male,45,5,127864.4,87107.57,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15649101,France,Male,40,10,127847.86,173245.68,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15621409,France,Male,32,4,127845.83,66469.2,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15636407,Germany,Female,34,5,127758.09,143357.03,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15611365,France,Female,32,9,127661.69,60905.51,1,No Credit Card,Inactive Member,Single Product,At-Risk Premium,50,Retained
15664498,France,Male,26,7,205962.0,156424.4,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15745433,Germany,Female,30,2,205770.78,65464.66,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15746664,Spain,Male,20,8,204223.03,128268.39,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15689514,France,Male,43,8,201696.07,133020.9,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15807663,France,Male,43,8,190227.46,97508.04,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15765520,Germany,Male,27,7,188614.07,171344.09,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15811588,Spain,Female,53,7,187602.18,186392.99,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15740442,France,Male,51,8,186825.57,93739.71,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15801788,Germany,Female,29,6,185544.36,171037.63,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15697441,France,Male,29,7,182123.79,116828.51,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15735400,France,Male,28,8,179960.2,89938.08,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15713347,Spain,Male,48,6,179852.26,193580.32,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15795224,France,Male,39,6,178585.46,67131.3,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15727177,France,Male,42,6,177822.03,150944.31,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15633352,France,Female,31,6,175443.75,113167.17,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15661412,France,Male,32,8,175307.32,187051.23,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15794396,Germany,Female,38,7,174937.64,40084.32,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15654673,France,Male,49,6,173434.9,165580.93,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15641640,Spain,Female,33,7,173331.52,150452.88,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15699284,France,Male,49,8,172713.44,113860.81,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15796993,France,Male,52,1,171236.3,21834.4,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Churned
15585865,France,Female,38,2,170061.92,134901.34,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Churned
15650391,France,Female,29,7,169988.35,4272.0,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15777352,Spain,Female,32,7,169399.6,61936.22,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15578374,Spain,Male,36,7,169312.72,45414.09,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15650538,Germany,Female,48,7,168286.58,16645.77,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15657829,Germany,Male,30,8,168078.83,85028.36,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15689031,Spain,Female,37,7,168066.87,35450.53,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15705512,Germany,Female,37,6,167864.4,115638.29,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15790324,France,Female,20,6,167685.56,57929.9,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15569678,Germany,Male,32,6,166824.59,139451.98,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15756680,France,Male,28,6,165798.1,147090.9,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15621815,France,Female,40,6,165526.71,12328.08,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15588944,France,Female,63,1,165350.61,140758.07,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Churned
15761763,France,Male,33,8,164385.53,150664.97,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15692575,France,Male,38,6,162888.73,91098.76,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15742824,Germany,Male,42,7,162318.61,121061.89,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15678206,France,Male,46,6,161798.53,182944.47,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15625916,Spain,Male,32,6,161628.66,91482.5,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15757385,Spain,Female,28,8,161592.76,177834.79,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15661532,France,Female,31,1,160566.11,27073.81,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15633274,France,Male,34,7,160515.37,121904.14,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15764253,France,Male,32,6,160485.16,29023.03,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15568562,France,Male,40,8,160272.27,49656.24,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15660608,France,Male,44,8,158697.61,107181.22,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15609758,France,Female,45,7,158621.04,120892.96,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15749123,Spain,Male,45,7,157332.26,125424.42,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15705009,France,Female,56,8,156974.26,89405.26,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15695492,France,Female,29,6,156569.43,180598.66,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15596992,Germany,Male,45,7,156353.46,72643.95,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15632079,Germany,Female,37,8,156282.79,45985.52,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15681180,France,Female,23,7,156123.73,72990.62,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15601719,Germany,Male,24,6,156007.09,191368.37,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15802106,France,Male,34,8,155973.88,154208.96,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15612187,Germany,Male,32,8,155726.85,67789.99,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15764343,Spain,Female,46,8,155681.72,26287.21,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15636069,Spain,Male,28,7,155519.59,1843.24,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15650933,Spain,Female,48,8,155413.06,187921.3,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15607988,Germany,Female,37,8,155303.71,118716.63,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15646196,Spain,Female,36,2,155180.56,169415.54,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15569266,France,Male,28,7,155060.41,29179.52,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15623668,Germany,Male,31,2,154741.45,25183.01,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15654390,France,Male,33,7,154575.76,25722.28,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15796790,France,Female,47,8,154543.98,29586.73,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15630920,France,Male,34,2,154485.74,78560.64,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15622631,France,Male,44,8,154409.74,49324.03,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15706116,Germany,Female,30,8,154159.51,40441.1,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15568915,France,Male,38,6,153722.47,101319.76,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15798256,France,Female,45,1,153697.53,89891.4,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Churned
15787830,Germany,Male,33,7,153663.27,111868.23,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15761720,France,Male,41,6,153238.88,11663.09,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15671987,Spain,Male,35,8,153137.74,88659.07,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15666197,Germany,Female,38,8,153058.64,99377.27,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15570299,Germany,Female,31,6,152622.34,99298.8,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15799652,France,Female,38,0,152582.2,31892.82,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15739972,Germany,Female,45,9,152367.21,150835.21,3,Has Credit Card,Inactive Member,High Product Load,At-Risk Premium,55,Churned
15801915,France,Female,31,6,152310.55,13054.25,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15771409,France,Male,58,7,151933.63,162960.05,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15571415,Germany,Male,56,6,151802.29,46791.09,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15785899,Germany,Male,33,8,151607.56,4389.4,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15793478,Germany,Female,39,8,151391.68,27274.6,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15655574,Germany,Female,40,8,150777.1,114732.62,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15609299,France,Male,29,6,150685.79,87771.06,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15651144,Germany,Female,35,2,150561.03,64722.61,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
15723604,France,Male,39,6,150555.83,30414.17,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15669301,Germany,Female,29,6,150358.97,62454.01,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Churned
15576044,Germany,Male,28,6,150329.15,145558.42,1,Has Credit Card,Inactive Member,Single Product,At-Risk Premium,55,Retained
15733597,France,Female,41,0,150219.41,107839.03,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,55,Retained
